row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,ship_mode,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,country,region,state_or_province,city,postal_code,order_date,ship_date,profit,quantity,sales,order_id,year,month,day,total_amount,delivery_days,order_frequency
19843,High,0.1,7.99,5.03,3397,Andrea Shaw,Regular Air,Small Business,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,Central,Illinois,Danville,61832,11-03-2015,12-03-2015,-160.952,22,143.12,87536,2015,3,11,143.12,1,3
19849,Not Specified,0.02,12.99,14.37,3036,Edith Reynolds,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,United States,Central,North Dakota,Mandan,58554,16-01-2015,18-01-2015,-159.86,5,67.64,89129,2015,1,16,67.64,2,4
19850,Not Specified,0.05,35.44,7.5,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1906,0.38,United States,Central,North Dakota,Mandan,58554,16-01-2015,18-01-2015,165.8898,7,240.42,89129,2015,1,16,240.42,2,4
19851,Not Specified,0.02,12.98,3.14,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"AcmeÂ® 8"" Straight Scissors",0.6,United States,Central,North Dakota,Mandan,58554,16-01-2015,19-01-2015,75.01,14,184.4,89129,2015,1,16,184.4,3,4
19852,High,0.08,2.62,0.8,1389,Jean Khan,Express Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,West,California,Menlo Park,94025,13-05-2015,15-05-2015,21.7695,12,31.55,88728,2015,5,13,31.55,2,3
19859,Low,0.05,5.74,5.3,2601,Malcolm French,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme KleencutÂ® Forged Steel Scissors,0.55,United States,East,New Hampshire,Merrimack,3054,21-03-2015,26-03-2015,-50.75,7,42.02,87382,2015,3,21,42.02,5,1
19860,Critical,0.09,2.88,0.7,2791,Dawn Larson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 346,0.56,United States,Central,Michigan,Madison Heights,48071,15-01-2015,15-01-2015,4.85,7,19.29,88758,2015,1,15,19.29,0,1
19863,Low,0.04,60.65,12.23,1749,Sherri P Stephens,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",0.64,United States,Central,Oklahoma,Lawton,73505,14-02-2015,16-02-2015,44.2911,1,64.19,87244,2015,2,14,64.19,2,2
19874,High,0.09,99.99,19.99,1233,Gary Hester,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,0.52,United States,Central,Texas,Flower Mound,75028,04-06-2015,06-06-2015,-161.475,1,97.65,89376,2015,6,4,97.65,2,4
19875,High,0.04,205.99,5.26,1233,Gary Hester,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,i470,0.56,United States,Central,Texas,Flower Mound,75028,04-06-2015,05-06-2015,-0.814,6,1018.61,89376,2015,6,4,1018.61,1,4
19877,Medium,0.05,5.18,2.04,91,Wallace Werner,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,ArrayÂ® Memo Cubes,0.36,United States,West,California,Vallejo,94591,18-02-2015,20-02-2015,34.0104,10,53.54,87176,2015,2,18,53.54,2,3
19884,Low,0.01,300.98,64.73,1718,Kathy Shah,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,United States,South,North Carolina,Garner,27529,08-03-2015,15-03-2015,-48.874,3,974.14,90621,2015,3,8,974.14,7,1
19895,Low,0.02,48.04,5.09,510,Gregory Rao,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1910,0.37,United States,West,California,Manteca,95336,13-01-2015,13-01-2015,105.2526,3,152.54,90058,2015,1,13,152.54,0,2
19898,Not Specified,0.07,3.38,0.85,2380,Lisa Branch,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-LiterÂ® Fluorescent Desk Style Markers,0.48,United States,Central,Michigan,Grand Rapids,49505,26-04-2015,28-04-2015,19.04,9,29.08,86654,2015,4,26,29.08,2,2
19902,Medium,0.01,99.99,19.99,2545,Rick Ellis,Express Air,Home Office,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,United States,South,Virginia,Springfield,22153,10-03-2015,12-03-2015,90.024,2,202.98,87915,2015,3,10,202.98,2,1
19907,Critical,0.06,4.98,7.44,2724,Erika Clapp,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,South,Tennessee,Chattanooga,37421,01-05-2015,02-05-2015,-37.562,10,53.21,88959,2015,5,1,53.21,1,2
19908,Critical,0.01,6.48,7.37,2724,Erika Clapp,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 210,0.37,United States,South,Tennessee,Chattanooga,37421,01-05-2015,03-05-2015,-449.694,18,122.8,88959,2015,5,1,122.8,2,2
19909,Low,0.02,880.98,44.55,2896,Anna Ellis,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.62,United States,Central,Minnesota,Mankato,56001,22-01-2015,26-01-2015,4861.0638,8,7045.02,86925,2015,1,22,7045.02,4,2
19917,Medium,0.02,7.64,1.39,1131,Benjamin Strauss,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,Central,Texas,El Paso,79907,21-05-2015,23-05-2015,70.1937,13,101.73,88103,2015,5,21,101.73,2,1
19918,Low,0.09,78.8,35,1889,Oscar Bowers,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutionsâ¢ Industrial Galvanized Steel Shelving.,0.83,United States,East,Ohio,Kettering,45429,17-04-2015,21-04-2015,-1025.0172,14,1059.38,90631,2015,4,17,1059.38,4,1
19923,Not Specified,0.1,36.55,13.89,2960,Allan Dickinson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.41,United States,South,Arkansas,Van Buren,72956,05-04-2015,07-04-2015,-89.572,11,379.72,90646,2015,4,5,379.72,2,1
19932,Low,0.05,2.89,0.5,1380,Jeanne Walker,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 498,0.38,United States,East,New Hampshire,Portsmouth,3801,27-06-2015,03-07-2015,18.0642,9,26.18,88213,2015,6,27,26.18,6,1
19933,High,0.09,6.48,6.35,691,Alicia Curtis,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 200,0.37,United States,West,Washington,Tacoma,98408,21-03-2015,22-03-2015,-88.6,8,49.81,89915,2015,3,21,49.81,1,1
19934,High,0,90.48,19.99,2305,Pat Kinney,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,TyvekÂ® Side-Opening Peel & SeelÂ® Expanding Envelopes,0.4,United States,Central,South Dakota,Watertown,57201,21-06-2015,24-06-2015,800.2551,12,1159.79,89869,2015,6,21,1159.79,3,1
19942,Critical,0.06,8.57,6.14,123,Shawn Stern,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,AcmeÂ® Office Executive Series Stainless Steel Trimmers,0.59,United States,South,Virginia,Tysons Corner,22102,09-04-2015,10-04-2015,105.678,11,94.97,90669,2015,4,9,94.97,1,1
19947,Low,0.04,6.48,5.16,865,Dana Burgess,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1985,0.37,United States,Central,Indiana,East Chicago,46312,26-02-2015,02-03-2015,-11.1332,12,86.79,90675,2015,2,26,86.79,4,2
19950,Medium,0.01,4.91,0.5,114,Ron Newton,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,United States,West,Oregon,Lake Oswego,97035,04-04-2015,06-04-2015,40.2477,12,58.33,89584,2015,4,4,58.33,2,3
19951,Medium,0.09,4,1.3,114,Ron Newton,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,EcoTonesÂ® Memo Sheets,0.37,United States,West,Oregon,Lake Oswego,97035,04-04-2015,06-04-2015,14.0898,5,20.42,89584,2015,4,4,20.42,2,3
19967,High,0.08,22.23,3.63,1917,Tracy Buckley,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Contract Wall Clock",0.52,United States,South,Arkansas,North Little Rock,72113,01-03-2015,03-03-2015,-29.61,10,210.33,85897,2015,3,1,210.33,2,2
19971,Low,0.02,50.98,13.66,2613,Anthony Stanley,Express Air,Corporate,Office Supplies,Appliances,Small Box,Eureka The BossÂ® Cordless Rechargeable Stick Vac,0.58,United States,East,New Jersey,Fords,8863,24-01-2015,24-01-2015,-25.76,1,68.45,86119,2015,1,24,68.45,0,1
19973,Critical,0.03,2.18,1.38,925,Ruth Dudley,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Push Pins,0.44,United States,East,Maine,Augusta,4330,06-04-2015,06-04-2015,-7.04,7,15.73,87134,2015,4,6,15.73,0,1
19974,Critical,0.01,170.98,35.89,929,Calvin Conway,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0.66,United States,East,New Jersey,Old Bridge,8857,06-04-2015,08-04-2015,538.52,10,1719.07,87134,2015,4,6,1719.07,2,1
19976,Not Specified,0.04,6.28,5.41,1683,Wesley Corbett,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,EldonÂ® 200 Classâ¢ Desk Accessories,0.53,United States,Central,Texas,Conroe,77301,14-02-2015,16-02-2015,-19.9576,11,72.77,90612,2015,2,14,72.77,2,2
19987,Low,0.01,35.99,5.99,2741,Megan York,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,West,Idaho,Caldwell,83605,12-03-2015,19-03-2015,218.2332,10,316.28,89481,2015,3,12,316.28,7,1
19988,Low,0.05,125.99,8.08,437,Alice Berger McIntyre,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,United States,East,Massachusetts,Lunenburg,1462,22-06-2015,27-06-2015,427.1184,9,952.26,90695,2015,6,22,952.26,5,1
19990,Not Specified,0.04,150.98,13.99,1298,Herbert Beard,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,United States,Central,Texas,Sulphur Springs,75482,12-02-2015,15-02-2015,606.0546,6,878.34,90662,2015,2,12,878.34,3,2
19991,Not Specified,0.04,176.19,11.87,1298,Herbert Beard,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Fellowes High-StakÂ® Drawer Files,0.62,United States,Central,Texas,Sulphur Springs,75482,12-02-2015,14-02-2015,320.1,4,676.57,90662,2015,2,12,676.57,2,2
20001,Not Specified,0.01,150.98,30,799,Lee McKenna Gregory,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Swivel Fabric Task Chair,0.74,United States,South,South Carolina,Hilton Head Island,29915,06-01-2015,08-01-2015,131.382,6,958.46,89909,2015,1,6,958.46,2,3
20002,Not Specified,0.01,28.28,13.99,799,Lee McKenna Gregory,Express Air,Consumer,Office Supplies,Storage & Organization,Medium Box,Eldon Portable Mobile Manager,0.58,United States,South,South Carolina,Hilton Head Island,29915,06-01-2015,08-01-2015,-89.292,12,368.84,89909,2015,1,6,368.84,2,3
20003,Not Specified,0.03,35.99,1.1,799,Lee McKenna Gregory,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,Accessory35,0.55,United States,South,South Carolina,Hilton Head Island,29915,06-01-2015,07-01-2015,-211.036,1,30.86,89909,2015,1,6,30.86,1,3
20006,Medium,0.1,10.48,2.89,2016,Wayne Bean,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,United States,Central,Michigan,Southgate,48195,18-06-2015,19-06-2015,-8.904,4,40.29,86874,2015,6,18,40.29,1,1
20007,Critical,0.03,6.37,5.19,510,Gregory Rao,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,United States,West,California,Manteca,95336,01-02-2015,02-02-2015,-29.0927,14,89.79,90059,2015,2,1,89.79,1,2
20008,High,0.05,39.99,10.25,3086,Ted Durham,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,0.55,United States,South,Florida,North Port,34287,18-05-2015,19-05-2015,4.29,3,130.91,88380,2015,5,18,130.91,1,1
20010,Low,0.09,300.97,7.18,983,Sue Drake,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,South,Arkansas,Searcy,72143,27-04-2015,27-04-2015,17.772,10,2848.38,90201,2015,4,27,2848.38,0,1
20016,Medium,0.05,2.16,6.05,1499,Charlotte L Doyle,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Florida,Coral Gables,33134,04-02-2015,05-02-2015,-298.886,8,18.59,90731,2015,2,4,18.59,1,3
20017,Medium,0.03,6.48,6.6,1499,Charlotte L Doyle,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 21,0.37,United States,South,Florida,Coral Gables,33134,04-02-2015,05-02-2015,-145.852,9,58.83,90731,2015,2,4,58.83,1,3
20018,Medium,0.08,146.05,80.2,1499,Charlotte L Doyle,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,United States,South,Florida,Coral Gables,33134,04-02-2015,05-02-2015,-27.951,11,1557.66,90731,2015,2,4,1557.66,1,3
20036,Critical,0.09,5.98,1.49,1860,Gina B Hess,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,United States,East,Massachusetts,Webster,1570,15-06-2015,17-06-2015,13.2294,5,28.01,86846,2015,6,15,28.01,2,1
20039,High,0.06,89.83,35,3279,Ricky Allred,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Fellowes Officewareâ¢ Wire Shelving,0.83,United States,South,South Carolina,Columbia,29203,06-04-2015,08-04-2015,31.11,4,366.26,90766,2015,4,6,366.26,2,4
20040,High,0.1,13.43,5.5,3279,Ricky Allred,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,United States,South,South Carolina,Columbia,29203,06-04-2015,08-04-2015,358.2954,12,157.99,90766,2015,4,6,157.99,2,4
20041,High,0.01,125.99,7.69,3279,Ricky Allred,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,South,South Carolina,Columbia,29203,06-04-2015,06-04-2015,8.322,11,1212.88,90766,2015,4,6,1212.88,0,4
20045,Critical,0.01,8.34,0.96,896,Jennifer Siegel,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,United States,Central,Texas,Denton,76201,10-01-2015,12-01-2015,34.3482,6,49.78,90166,2015,1,10,49.78,2,3
20046,Critical,0.06,3.28,3.97,896,Jennifer Siegel,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,Central,Texas,Denton,76201,10-01-2015,11-01-2015,-66.65,5,16.62,90166,2015,1,10,16.62,1,3
20049,Medium,0.07,14.48,6.46,3042,Tara Gold,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,United States,Central,Kansas,Hutchinson,67501,04-02-2015,05-02-2015,67.864,12,171.33,86101,2015,2,4,171.33,1,1
20065,High,0.08,4.91,0.5,2488,Gordon Walker,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,United States,South,Arkansas,Cabot,72023,09-04-2015,09-04-2015,12.726,9,42.69,86887,2015,4,9,42.69,0,2
20066,High,0.02,28.15,6.17,2488,Gordon Walker,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,United States,South,Arkansas,Cabot,72023,09-04-2015,10-04-2015,160.8066,11,327.41,86887,2015,4,9,327.41,1,2
20073,Low,0.1,7.31,0.49,954,Tony Chandler,Regular Air,Small Business,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,United States,Central,Texas,Highland Village,75067,12-02-2015,21-02-2015,19.0647,4,27.63,90771,2015,2,12,27.63,9,2
20074,Low,0.08,6.7,1.56,954,Tony Chandler,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,United States,Central,Texas,Highland Village,75067,12-02-2015,12-02-2015,10.56,5,31.21,90771,2015,2,12,31.21,0,2
20097,High,0.05,205.99,8.99,2778,Alison Jones,Express Air,Consumer,Technology,Telephones and Communication,Small Box,Talkabout T8097,0.58,United States,South,North Carolina,Wilmington,28403,11-02-2015,12-02-2015,111.0525,12,2118.99,87160,2015,2,11,2118.99,1,2
20098,High,0.08,205.99,8.99,2778,Alison Jones,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,TimeportP7382,0.56,United States,South,North Carolina,Wilmington,28403,11-02-2015,12-02-2015,-1963.752,5,837.64,87160,2015,2,11,837.64,1,2
20124,High,0.07,300.98,64.73,1433,Frances Jackson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,United States,Central,Indiana,Jeffersonville,47130,19-05-2015,21-05-2015,1399.64,14,4285.56,86828,2015,5,19,4285.56,2,3
20125,High,0.01,20.98,45,1433,Frances Jackson,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,United States,Central,Indiana,Jeffersonville,47130,19-05-2015,19-05-2015,232.642,28,631.37,86828,2015,5,19,631.37,0,3
20127,Critical,0.01,20.99,4.81,3191,Jenny Hawkins,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,Central,Wisconsin,Stevens Point,54481,18-03-2015,18-03-2015,-9.108,5,93.81,86447,2015,3,18,93.81,0,2
20138,Not Specified,0,6.98,1.6,2137,Crystal Crabtree,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",0.38,United States,South,Florida,West Palm Beach,33407,31-01-2015,02-02-2015,-343.868,9,64.48,86002,2015,1,31,64.48,2,1
20156,Not Specified,0.05,35.44,5.09,3206,Dana Rankin,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,West,Idaho,Twin Falls,83301,28-05-2015,29-05-2015,553.3317,23,801.93,87935,2015,5,28,801.93,1,3
20157,Medium,0.02,63.94,14.48,2441,Kenneth Capps,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,South,Florida,Melbourne,32935,04-04-2015,04-04-2015,-100.17,11,709.7,89300,2015,4,4,709.7,0,1
20158,Medium,0.01,5.02,5.14,2442,Natalie Aldridge,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,United States,South,Florida,Merritt Island,32953,04-04-2015,06-04-2015,-3.948,5,27.42,89300,2015,4,4,27.42,2,1
20163,Low,0.07,12.28,6.13,1391,Carolyn Greer,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Recycled Eldon Regeneration Jumbo File,0.57,United States,West,California,Sunnyvale,94086,03-05-2015,10-05-2015,15.236,33,389.59,88730,2015,5,3,389.59,7,2
20167,High,0.02,40.99,17.48,1005,Lloyd Dickson,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1893,0.36,United States,Central,Illinois,Buffalo Grove,60089,27-02-2015,28-02-2015,551.0928,23,950.43,90044,2015,2,27,950.43,1,2
20176,Not Specified,0.03,300.98,54.92,1112,Luis Kerr,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.55,United States,West,California,Yucaipa,92399,02-04-2015,04-04-2015,1272.5808,12,3527.82,90832,2015,4,2,3527.82,2,2
20177,Not Specified,0.02,2550.14,29.7,1112,Luis Kerr,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,United States,West,California,Yucaipa,92399,02-04-2015,04-04-2015,-5390.738892,2,4698.21,90832,2015,4,2,4698.21,2,2
20182,Critical,0.09,2.94,0.7,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 338,0.58,United States,Central,North Dakota,Dickinson,58601,27-01-2015,28-01-2015,6.384,9,25.22,86544,2015,1,27,25.22,1,4
20183,Critical,0.03,43.98,8.99,2980,Joanna Kenney,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,0.58,United States,East,Ohio,Sandusky,44870,27-01-2015,29-01-2015,274.0788,10,454.4,86544,2015,1,27,454.4,2,4
20184,Critical,0.06,1.14,0.7,2980,Joanna Kenney,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,0.38,United States,East,Ohio,Sandusky,44870,27-01-2015,30-01-2015,-3.782,13,14.53,86544,2015,1,27,14.53,3,4
20187,Critical,0.02,4.98,0.49,2260,Geoffrey H Wong,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,United States,South,Georgia,Rome,30161,15-02-2015,16-02-2015,-52.864,17,87.11,89601,2015,2,15,87.11,1,4
20188,Critical,0.01,20.99,0.99,2260,Geoffrey H Wong,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory15,0.83,United States,South,Georgia,Rome,30161,15-02-2015,16-02-2015,45.378,9,170.46,89601,2015,2,15,170.46,1,4
